568,0.53574,0.66494,0.48472,0.0668,0.1261,0.57616,0.57964,0.73636,0.2206,0.39998
569,0.53202,0.66732,0.49406,0.0666,0.1242,0.57978,0.57802,0.73938,0.2207,0.40004
570,0.5283,0.6697,0.5034,0.0664,0.1223,0.5834,0.5764,0.7424,0.2208,0.4001
571,0.5241,0.67198,0.51202,0.06612,0.12104,0.5877,0.5742,0.74706,0.22132,0.40012
572,0.5199,0.67426,0.52064,0.06584,0.11978,0.592,0.572,0.75172,0.22184,0.40014
573,0.5157,0.67654,0.52926,0.06556,0.11852,0.5963,0.5698,0.75638,0.22236,0.40016
574,0.5115,0.67882,0.53788,0.06528,0.11726,0.6006,0.5676,0.76104,0.22288,0.40018
575,0.5073,0.6811,0.5465,0.065,0.116,0.6049,0.5654,0.7657,0.2234,0.4002
576,0.50354,0.683,0.55366,0.06486,0.1151,0.60918,0.56312,0.76752,0.22486,0.40022
577,0.49978,0.6849,0.56082,0.06472,0.1142,0.61346,0.56084,0.76934,0.22632,0.40024
578,0.49602,0.6868,0.56798,0.06458,0.1133,0.61774,0.55856,0.77116,0.22778,0.40026
579,0.49226,0.6887,0.57514,0.06444,0.1124,0.62202,0.55628,0.77298,0.22924,0.40028
580,0.4885,0.6906,0.5823,0.0643,0.1115,0.6263,0.554,0.7748,0.2307,0.4003
581,0.48556,0.6923,0.58846,0.06438,0.11084,0.63084,0.55208,0.77544,0.23388,0.40032
582,0.48262,0.694,0.59462,0.06446,0.11018,0.63538,0.55016,0.77608,0.23706,0.40034
583,0.47968,0.6957,0.60078,0.06454,0.10952,0.63992,0.54824,0.77672,0.24024,0.40036
584,0.47674,0.6974,0.60694,0.06462,0.10886,0.64446,0.54632,0.77736,0.24342,0.40038
585,0.4738,0.6991,0.6131,0.0647,0.1082,0.649,0.5444,0.778,0.2466,0.4004
586,0.47154,0.7005,0.6182,0.06494,0.10786,0.6533,0.5429,0.77872,0.25134,0.40042
587,0.46928,0.7019,0.6233,0.06518,0.10752,0.6576,0.5414,0.77944,0.25608,0.40044
588,0.46702,0.7033,0.6284,0.06542,0.10718,0.6619,0.5399,0.78016,0.26082,0.40046
589,0.46476,0.7047,0.6335,0.06566,0.10684,0.6662,0.5384,0.78088,0.26556,0.40048
590,0.4625,0.7061,0.6386,0.0659,0.1065,0.6705,0.5369,0.7816,0.2703,0.4005
591,0.46074,0.70718,0.6426,0.06626,0.10622,0.67384,0.5356,0.7821,0.27568,0.40048
592,0.45898,0.70826,0.6466,0.06662,0.10594,0.67718,0.5343,0.7826,0.28106,0.40046
593,0.45722,0.70934,0.6506,0.06698,0.10566,0.68052,0.533,0.7831,0.28644,0.40044
594,0.45546,0.71042,0.6546,0.06734,0.10538,0.68386,0.5317,0.7836,0.29182,0.40042
595,0.4537,0.7115,0.6586,0.0677,0.1051,0.6872,0.5304,0.7841,0.2972,0.4004
596,0.45236,0.7123,0.66186,0.06798,0.10388,0.68994,0.52948,0.78462,0.30232,0.40042
597,0.45102,0.7131,0.66512,0.06826,0.10266,0.69268,0.52856,0.78514,0.30744,0.40044
598,0.44968,0.7139,0.66838,0.06854,0.10144,0.69542,0.52764,0.78566,0.31256,0.40046
599,0.44834,0.7147,0.67164,0.06882,0.10022,0.69816,0.52672,0.78618,0.31768,0.40048
600,0.447,0.7155,0.6749,0.0691,0.099,0.7009,0.5258,0.7867,0.3228,0.4005
601,0.44536,0.71622,0.67804,0.06948,0.098,0.70286,0.52468,0.78668,0.3272,0.40052
